"PCSI_ID","Arg1_MPO_high_PMNnegMDSCs","Arg1pos_TAMs","B_cells","Basal","Capillaries","CC3pos_CXCL13pos_Fibronectinpos_CAFs","CC3pos_HIF1Apos_CTGFpos_ECM_CAFs","CC3pos_SERPINEpos_iCAFs","CCL21_high_lymphatic_endothelial_cells","CD105_high_myCAFs","CD34pos_CAFs","CD36_high_pericytes","CD4_T_cells","CD8_T_cells","cDC1s","CleavedCaspase3pos_MDSCs","CleavedCaspase3pos_monocytes","CLU_high_endothelial_cells","Col1A2neg_myCAFs","Col1A2_Decorin_high_CD105pos_myCAFs","Col1A2_Decorin_Fibronectin_high_iCAFs","Col1A2_Periostin_Decorin_high_myCAFs","COL1A2pos_myCAFs","CTGFpos_Fibronectinpos_CAFs","CTLA4pos_TIGITpos_activated_CD4_T_cells","CTLA4pos_TIGITpos_activated_Tregs","CTLA4pos_TIGITpos_Tregs","CXCL12_high_capillaries","CXCL12_high_endothelial_cells","CXCL13pos_CAFs","CXCL13pos_CLUpos_CD105pos_CAFs","Decorin_Periostin_high_CD105pos_CAFs","ECM_CAFs","ECM_myCAFs","Endothelial_cells","Exocrine","Fibronectin_high_myCAFs","Fibronectin_pMLC2_high_myCAFs","Gamma_delta_T_cells","GZMBpos_CD8_T_cells","GZMBpos_PD1pos_CD4_T_cells","GZMBpos_tissue_resident_CD8_T_cells","HIF1Apos_endothelial_cells","HLADR_high_activated_cDC2s","HLADR_high_DCs","HLADR_high_monocytes","HLADR_high_TAMs","HLADRpos_CD8_T_cells","HLADRpos_mature_B_cells","Hybrid","iNOSpos_MPOpos_PMNnegMDSCs","iNOSpos_TAMs","MPO_high_neutrophils","MPO_high_TAMs","MPOpos_MonegMDSCs","Nonnegpolarized","PD1pos_CD8_T_cells","PD1pos_PMNnegMDSCs","PD1pos_tissue_resident_CD8_T_cells","PDPN_high_endothelial_cells","PDPN_high_myCAFs","plasmacytoid_DCs","pMLC2_YAPpos_muralneglike_myCAFs","Proliferating_HLADRpos_cDC2s","Proliferating_monocytes","S100A4pos_NonnegBasal","TAMs","Tenascin_high_myCAFs","TFhigh_Classical","TFlow_Classical","Tip_cells","Tissue_resident_CD4_T_cells","Tissue_resident_CD8_T_cells","Tissue_resident_memory_NK_cells","Vascular_smooth_muscle_cells","Veins","Venules","Vim_high_TAMs","YAP_Col1A2_high_CD105pos_iCAFs","YAP_pMLC2_ECM_high_iCAFs"
"PCSI_0081",3.06687645052558e-05,1.06984062227636e-06,2.42497207715976e-05,6.49422835005724e-06,4.05053367414437e-05,0,3.26655941463255e-07,1.46995173658465e-05,6.20646288780185e-06,0.000244011988273052,3.31742383600002e-05,2.28659159024279e-06,8.63004768636267e-05,3.0312150964497e-05,1.99703582824921e-05,2.13968124455273e-06,4.63597602986424e-06,1.20862698341404e-05,6.93606187862043e-06,8.24774681057557e-05,0,0.00022179938425355,0.000183580639102349,3.26655941463255e-07,1.03417926820049e-05,3.13819915867733e-05,4.24370113502958e-05,4.89983912194883e-06,6.20646288780185e-06,9.79967824389766e-07,1.95993564877953e-06,7.83974259511813e-06,0.000163001314790164,5.8798069463386e-06,5.8798069463386e-05,8.40429551183879e-05,6.53311882926511e-06,0.000195993564877953,3.20952186682909e-06,7.13227081517576e-06,2.13968124455273e-06,3.20952186682909e-06,2.9399034731693e-06,0.000106984062227636,0.000106575854621547,0.000195424220335816,0.000203626331773268,5.34920311138182e-06,3.20952186682909e-06,1.52805372942523e-06,0,5.24221904915418e-05,2.13968124455273e-06,4.27936248910546e-06,5.34920311138182e-06,8.82451028743073e-05,3.20952186682909e-05,3.20952186682909e-06,2.42497207715976e-05,7.18643071219162e-06,7.74174581267915e-05,2.8529083260703e-06,8.09503348180828e-05,7.84549789669334e-06,3.70758065347305e-05,5.34818805298832e-06,4.10105571872606e-05,4.57318318048557e-06,2.29208059413785e-06,1.33704701324708e-05,5.22649506341208e-06,1.78306770379394e-05,1.71174499564218e-05,1.03417926820049e-05,1.46995173658465e-05,6.20646288780185e-06,4.24652723902232e-06,6.41904373365818e-06,0,2.25392599609646e-05
"PCSI_0082",2.04539504305329e-05,0,9.09064463579241e-06,0.000273761857089661,1.87956590515953e-05,1.01051930384921e-06,1.32640385284787e-05,4.194060024578e-05,1.36525259974829e-05,4.14312914578176e-05,2.52629825962302e-05,1.01051930384921e-06,3.9544304165697e-05,2.20448132417966e-05,1.70449586921108e-05,1.59086281126367e-06,2.72147684304436e-05,6.46732354463494e-06,1.41472702538889e-06,2.62735019000794e-06,2.02103860769842e-07,6.54816508894288e-05,2.06145937985239e-05,8.08415443079368e-07,4.99985454968583e-06,2.95445950663253e-05,1.34087008377938e-05,1.41472702538889e-06,1.81893474692858e-05,2.62735019000794e-06,1.61683088615874e-06,2.4252463292381e-06,0.000352671237043374,4.42607455085954e-05,6.16416775348018e-05,2.69068407144627e-06,6.06311582309526e-06,2.95071636723969e-05,4.54532231789621e-07,1.43177653013731e-05,2.2726611589481e-07,2.34084099371655e-05,3.43576563308731e-06,0.000115261427499124,1.24996363742146e-05,0.000132496145566674,8.77247207353968e-05,6.5907173609495e-06,3.18172562252734e-06,1.88347885001239e-06,2.2726611589481e-07,1.43177653013731e-05,2.2726611589481e-07,3.86352397021178e-06,4.99985454968583e-06,3.36335508930784e-05,2.68174016755876e-05,4.99985454968583e-06,2.56810710961136e-05,5.45680424078573e-06,3.0719786837016e-05,3.63625785431697e-06,1.11157123423413e-05,6.5907173609495e-06,8.63611240400279e-06,9.68646265720658e-06,9.31791075168722e-06,4.36544339262859e-05,0,1.34534203572314e-06,8.08415443079368e-07,1.6817692576216e-05,1.36359669536886e-05,1.93200969415321e-05,0.000157696230929161,2.4252463292381e-06,1.61683088615874e-06,5.45438678147545e-06,0,2.10188015200636e-05
"PCSI_0083",0.000462170912397097,2.50997340574166e-06,0.000257347313977238,3.50487825131379e-06,0.000106864665971726,0,5.78664858146097e-07,4.43643057912007e-06,6.94397829775316e-06,0.000166269702573978,3.31742383600002e-05,2.70043600468178e-06,0.000134866253315877,8.26728140710325e-05,1.75306208150623e-05,4.18344360359441e-05,2.72147684304436e-05,1.69741691722855e-05,3.85776572097398e-07,0,0,3.85776572097398e-07,1.2151962021068e-05,2.31465943258439e-06,1.87258904160893e-05,5.85682104503218e-05,3.46628184297823e-05,3.27910086282788e-06,7.52264315589926e-06,1.92888286048699e-07,7.71553144194796e-06,0,2.31465943258439e-06,1.92888286048699e-07,0.000112303164058098,0.00021811126963945,1.54310628838959e-06,1.54310628838959e-06,7.4209473785573e-06,4.4156097141668e-05,5.12752641451688e-06,5.55986673389457e-05,1.12384116399009e-05,6.15563844528892e-05,1.53392932131795e-05,0.000230913823584807,0.00024682317261207,3.14579212681185e-05,4.6615514440052e-05,5.3921203866366e-07,1.19526960102698e-06,1.87258904160893e-05,9.96058000855813e-07,2.09172180179721e-05,2.68674896069946e-05,1.24018768892642e-05,7.13177528612762e-05,2.60436879369994e-05,6.69350976575106e-05,1.12872631938267e-05,8.21704098567457e-05,4.33899288124141e-06,2.12177114653569e-06,7.17161760616185e-06,3.70758065347305e-05,0,6.70537993159876e-05,1.35021800234089e-06,0,1.72547852372371e-05,3.27910086282788e-06,5.57037267728113e-05,2.39053920205395e-05,1.93200969415321e-05,2.97047960514996e-05,9.16949724016112e-06,1.09946323047758e-05,6.97240600599069e-06,0,1.92888286048699e-07
"PCSI_0084",0.000485616643025549,0,1.49172933371153e-05,3.08569594786408e-06,1.13072772076484e-05,7.79812221217131e-07,4.87382638260707e-06,3.70410805078137e-06,8.57793443338844e-06,4.09401416138994e-05,3.31742383600002e-05,1.1697183318257e-06,1.25391741094592e-05,6.48577971178925e-06,1.51334859941749e-06,5.85882100631628e-05,5.62100908355068e-06,6.23849776973705e-06,6.93606187862043e-06,4.87382638260707e-06,0,7.07679590754546e-05,3.84057518949437e-05,4.72772267507764e-05,7.56674299708745e-06,9.94486222474351e-06,6.70197236884889e-06,3.89906110608565e-07,8.38298137808416e-06,3.89906110608565e-06,2.14448360834711e-06,1.1697183318257e-06,0.000391283248974275,2.14448360834711e-05,0.000111318194578745,2.82855461887541e-06,1.75457749773854e-06,0.000196707632802021,2.16192657059642e-07,1.29715594235785e-06,0,1.94573391353677e-06,1.12384116399009e-05,7.7829356541471e-06,1.59982566224135e-05,4.49680726684054e-05,3.45908251295426e-05,2.16192657059642e-07,2.16192657059642e-07,1.02856531595469e-06,1.51001089840171e-05,6.13987146049382e-05,5.28898296872538e-05,5.61920958176839e-05,5.62100908355068e-06,0.000452825880349054,2.81050454177534e-06,3.89146782707355e-06,8.64770628238566e-07,1.94953055304283e-07,5.24423718768521e-05,0,5.32221840980692e-05,6.48577971178925e-07,1.72954125647713e-06,8.48566385662622e-06,6.70537993159876e-05,1.75457749773854e-06,7.7142398696602e-07,6.17139189572816e-06,9.74765276521414e-07,5.1886237694314e-06,3.67527517001391e-06,3.24288985589462e-06,2.24196013599925e-05,1.94953055304283e-06,1.94953055304283e-07,3.52394031007216e-05,0,6.56991796375433e-05
"PCSI_0085",3.27260231882055e-05,0,9.39358072994789e-06,7.02921605789262e-06,2.02806283327601e-05,3.05598509123782e-06,3.05598509123782e-06,1.13904898855228e-05,1.38908413238083e-06,0.000471455154530053,3.05598509123782e-06,1.666900958857e-06,4.03014915188087e-05,9.09056199672376e-06,1.30298055286374e-05,9.09056199672376e-07,3.6362247986895e-06,1.19461235384751e-05,2.77816826476166e-07,8.33450479428497e-07,0,0.000165856645406271,7.72330777603741e-05,3.52827369624731e-05,3.03018733224125e-06,2.424149865793e-06,1.4544899194758e-05,1.94471778533316e-06,6.11197018247565e-06,8.33450479428497e-07,6.11197018247565e-06,2.83822063489015e-05,5.1951746551043e-05,2.05584451592363e-05,5.66746326011378e-05,2.02089961664413e-05,2.77816826476166e-07,2.55591480358073e-05,9.09056199672376e-07,1.2120749328965e-06,3.03018733224125e-07,2.72716859901713e-06,1.38908413238083e-06,1.42418804615339e-05,2.33324424582577e-05,0.00013151013021927,7.75727957053761e-05,1.81811239934475e-06,1.66660303273269e-05,9.82372037689975e-06,3.03018733224125e-07,1.57569741276545e-05,7.57546833060313e-06,3.6362247986895e-06,1.81811239934475e-06,0.000218784349801908,6.66641213093076e-06,9.09056199672376e-07,2.72716859901713e-06,9.44577210018964e-06,8.02890628516119e-05,0,8.05668796780881e-06,9.09056199672376e-07,6.96943086415488e-06,1.14224760940755e-05,1.84841427266716e-05,1.11126730590466e-05,0.000179762293383797,0.000168261859385805,1.666900958857e-06,1.06056556628444e-05,2.72716859901713e-06,2.12113113256888e-06,7.47327263220886e-05,1.38908413238083e-06,1.11126730590466e-06,1.6969049060551e-05,0,2.22253461180933e-06
"PCSI_0086",1.73720823084224e-05,2.50997340574166e-06,1.40990812937921e-05,1.15600658332307e-05,3.23977242944725e-05,8.04357292828283e-06,2.2343258134119e-06,9.83103357901235e-06,2.68119097609428e-06,0.000203100216439142,2.43541513661897e-05,2.2343258134119e-07,6.44529430573354e-05,2.54287001905894e-05,8.81192580862008e-06,2.01415447054173e-06,5.53892479398976e-06,1.00544661603535e-05,0,1.34059548804714e-06,0,7.7754538306734e-05,3.5302347851908e-05,8.26700550962402e-06,2.26592377935945e-06,6.0424634116252e-06,9.31546442625551e-06,6.7029774402357e-06,5.80924711487094e-06,4.4686516268238e-07,5.80924711487094e-06,2.41307187848485e-05,0.000189917694140011,0.000288674895092817,0.000112303164058098,0.000269363225884702,8.7138706723064e-06,0.000505760615896373,1.76238516172402e-06,1.1581388205615e-05,1.00707723527087e-06,4.63255528224598e-05,1.11716290670595e-06,6.42011737485177e-05,4.78361686753661e-05,8.86227967038362e-05,0.000183539826128115,2.94570091316728e-05,6.0424634116252e-06,8.06516220923074e-07,2.01415447054173e-06,6.06764034250697e-05,0,1.76238516172402e-06,4.5318475587189e-06,7.74255572086151e-05,5.16127083076319e-05,5.28715548517205e-06,7.19310526038358e-05,2.2343258134119e-07,9.60760099767116e-06,2.51769308817716e-06,5.80924711487094e-06,7.5530792645315e-07,9.31546442625551e-06,5.56829298593496e-05,2.0393314014235e-05,8.93730325364759e-06,1.07535496123077e-06,5.37677480615383e-06,8.93730325364759e-07,1.61132357643339e-05,3.85207042491106e-05,6.29423272044291e-06,1.80980390886364e-05,4.02178646414142e-06,6.7029774402357e-06,1.40990812937921e-05,0,3.1727426550449e-05
"PCSI_0087",4.72167957122223e-06,2.05290416140097e-07,0.000101208175157068,2.73889985513959e-07,3.02331719122804e-05,0,0,1.33102014708153e-06,1.36525259974829e-05,0.000467568363096211,3.31742383600002e-05,7.60582941189445e-07,9.48441722567247e-05,5.60442836062464e-05,1.2728005800686e-05,4.10580832280193e-07,2.05290416140097e-06,6.16072182363451e-05,2.09160308827097e-06,5.70437205892084e-07,0,0.000189575298091469,0.000287761160684722,3.80291470594723e-07,1.23174249684058e-05,2.42242691045314e-05,6.39255016192998e-05,7.41568367659709e-06,1.00777239707601e-05,7.60582941189445e-07,3.99306044124459e-05,7.60582941189445e-07,1.46412216178968e-05,3.80291470594723e-07,5.55225547068295e-05,1.09555994205583e-06,5.70437205892084e-07,0.000224562113386184,2.66877540982126e-06,6.364002900343e-06,1.84761374526087e-06,1.23174249684058e-06,1.52116588237889e-06,3.3872918663116e-05,4.98855711220435e-05,9.91552709956667e-05,0.000188661892432749,1.56020716266474e-05,8.00632622946377e-06,0,0,2.99724007564541e-05,4.10580832280193e-07,4.10580832280193e-07,4.10580832280193e-07,5.25868772186801e-05,3.26411761662754e-05,1.64232332912077e-06,8.21161664560387e-06,3.80291470594723e-07,1.69229704414652e-05,1.23174249684058e-06,5.13393485302876e-06,1.02645208070048e-06,5.33755081964252e-06,0,1.99131703655894e-05,1.33102014708153e-06,2.73889985513959e-07,3.53318081313007e-05,9.86779877586311e-06,1.10856824715652e-05,1.56020716266474e-05,9.03277831016426e-06,0.000138235949561182,3.61276897064986e-06,2.4718945588657e-06,1.60126524589275e-05,3.80291470594723e-07,9.50728676486807e-07
"PCSI_0098",6.00464807451313e-05,0,7.78219732400799e-05,1.14435669598214e-05,4.95836362893511e-05,1.98334545157404e-07,0,4.7600290837777e-06,5.95003635472213e-06,0.000833570456105414,7.53671271598136e-06,7.93338180629617e-07,0.000160412981051975,9.03948825657753e-05,9.32129484491208e-06,3.25161448078328e-06,8.02064905259877e-06,2.73701672317218e-05,0,2.38001454188885e-06,5.95003635472213e-07,0.000363547221273522,0.000107497323475313,2.38001454188885e-06,9.97161774106874e-06,1.82090410923864e-05,5.78787377579424e-05,5.35503271924991e-06,1.38834181610183e-06,1.38834181610183e-06,3.49068799477031e-05,1.32884145255461e-05,3.76835635799068e-06,1.78501090641664e-06,4.18485890282123e-05,1.35242154979707e-05,7.93338180629617e-07,5.35503271924991e-05,3.68516307822105e-06,1.19225864295387e-05,2.81806588334551e-06,8.67097194875542e-06,1.98334545157404e-07,1.40903294167276e-05,5.85290606540991e-06,0.000124861996062078,0.000198565257626499,1.82090410923864e-05,4.5522602730966e-06,5.98186454717936e-06,2.16774298718886e-07,2.81806588334551e-06,4.98580887053437e-06,5.85290606540991e-06,3.46838877950217e-06,3.82319168884941e-05,5.41935746797214e-05,3.90193737693994e-06,1.97264611834186e-05,4.36335999346289e-06,0.00021667096783772,4.33548597437771e-07,2.85601745026662e-05,6.50322896156657e-07,7.37032615644211e-06,5.20162134537335e-07,9.97161774106874e-06,1.98334545157404e-06,0.000179762293383797,4.65545110410915e-05,4.7600290837777e-06,3.20825962103951e-05,1.19225864295387e-05,7.15355185772322e-06,0.000145577556145535,9.91672725787021e-07,4.36335999346289e-06,1.08387149359443e-05,5.95003635472213e-07,2.77668363220366e-06
"PCSI_0099",0.000485616643025549,0,0.000160262533379183,3.85957089152986e-05,2.40134114903173e-05,0,0,6.75377198165175e-06,2.25125732721725e-06,0.000227376990048942,2.50139703024139e-06,0,0.000223849996789359,8.75606556541895e-05,1.45934426090316e-05,5.04137108312e-05,2.016548433248e-05,1.45081027754001e-05,1.2506985151207e-06,2.25125732721725e-06,0,3.90217936717657e-05,2.85159261447518e-05,5.00279406048278e-07,2.20228315736295e-05,5.75777644756337e-05,6.39255016192998e-05,1.75097792116897e-06,1.67593601026173e-05,3.75209554536208e-06,9.005029308869e-06,3.00167643628967e-06,4.00223524838622e-05,2.75153673326553e-06,9.5303226852197e-05,1.65410181065566e-05,3.50195584233795e-06,2.17621541631001e-05,1.32667660082105e-06,3.76776154633179e-05,4.24536512262737e-06,5.55986673389457e-05,1.12384116399009e-05,9.39287033381306e-05,6.2884470878918e-05,0.000107991475306834,0.000241189806029268,3.14579212681185e-05,1.08787481267326e-05,1.03381363165978e-06,2.3880178814779e-06,1.008274216624e-05,4.51070044279158e-06,4.43109984674232e-05,2.68674896069946e-05,1.82640408259895e-05,2.97175558583916e-05,2.60436879369994e-05,6.02311176772758e-05,1.12872631938267e-05,0.00021667096783772,4.33899288124141e-06,8.09503348180828e-05,6.10271236377685e-06,1.59201192098526e-05,3.44604543886595e-07,4.11269746254527e-05,4.25237495141036e-06,0.000179762293383797,4.82446361441233e-06,4.5025146544345e-06,5.57037267728113e-05,3.95689321217176e-05,1.93200969415321e-05,0.000157696230929161,5.00279406048278e-06,1.50083821814483e-06,2.25535022139579e-05,0,3.50195584233795e-06
"PCSI_0102",0.00035305742630245,0,6.52190704934351e-05,3.4364202123364e-06,1.67458964009993e-05,0,0,2.05051792665297e-06,1.36525259974829e-05,8.68052588949759e-05,3.31742383600002e-05,2.05051792665297e-06,4.91875671319203e-05,9.77343132170727e-05,9.1088087281334e-06,2.22254932966455e-05,8.01575168075739e-06,5.87815138973852e-05,1.02525896332649e-06,3.41752987775496e-07,0,5.12629481663243e-06,8.0653705115017e-05,3.21247808508966e-05,2.07680839001441e-05,3.27917114212802e-05,6.39255016192998e-05,0,3.41752987775496e-07,0,0,0,2.05051792665297e-06,2.39227091442847e-06,0.000112303164058098,1.33161283228036e-05,8.99469730480647e-06,4.98959362152224e-05,1.09305704737601e-06,1.74889127580161e-05,0,5.55986673389457e-05,5.80980079218343e-06,2.14967885983948e-05,4.22648724985389e-05,7.21417651268165e-05,0.000181083117515292,1.85819698053921e-05,5.82963758600537e-06,4.29552526542051e-07,2.18611409475201e-06,2.18611409475201e-06,8.01575168075739e-06,4.11718154511629e-05,1.82176174562668e-06,0.000475712961666303,1.89463221545175e-05,1.89463221545175e-05,7.19310526038358e-05,3.41752987775496e-07,0.00021667096783772,0,8.54382469438739e-06,7.28704698250671e-07,1.38453892667628e-05,4.29552526542051e-07,2.76907785335255e-05,1.70876493887748e-06,1.03092606370092e-05,3.4364202123364e-06,9.86779877586311e-06,4.4450986593291e-05,3.67995872616589e-05,7.28704698250671e-06,7.31351393839561e-05,1.70876493887748e-06,0,3.27917114212802e-06,0,0
"PCSI_0103",0.000188015834979216,0,0.000257347313977238,7.65074941003159e-07,1.3288686889036e-06,0,2.6577373778072e-07,7.44166465786017e-06,1.36525259974829e-05,9.64758668144014e-05,3.31742383600002e-05,2.6577373778072e-07,0.000223849996789359,9.77343132170727e-05,3.22966614727481e-05,4.16490773688136e-06,2.72147684304436e-05,1.62121980046239e-05,2.6577373778072e-07,1.3288686889036e-06,0,6.11279596895656e-06,7.6011289005286e-05,1.06309495112288e-06,2.8501302473598e-05,6.18786292336659e-05,6.39255016192998e-05,0,2.6577373778072e-06,0,7.97321213342161e-07,5.3154747556144e-07,7.70743839564089e-06,5.3154747556144e-07,1.9933030333554e-05,7.65074941003159e-07,5.3154747556144e-07,5.3154747556144e-07,7.4209473785573e-06,1.93370716355206e-05,3.27242750754964e-06,2.20145123235158e-05,5.3154747556144e-07,0.000115261427499124,0.000106575854621547,0.000144581797151739,0.000190098288847656,3.14579212681185e-05,4.93072694729546e-05,0,0,2.08245386844068e-06,5.9498681955448e-07,1.42796836693075e-05,3.86741432710412e-06,3.634105969765e-05,9.47182179542677e-05,1.81470979964116e-05,7.19310526038358e-05,2.6577373778072e-07,7.97321213342161e-07,4.33899288124141e-06,7.97321213342161e-07,1.07825398612992e-05,2.17170189137385e-05,1.53014988200632e-06,2.82618739288378e-05,0,8.07154062758332e-05,0.000310404372082034,9.86779877586311e-06,5.57037267728113e-05,2.58819266506199e-05,1.93200969415321e-05,4.73077253249682e-05,1.3288686889036e-06,0,5.05738796621308e-06,2.6577373778072e-07,2.6577373778072e-07
"PCSI_0104",2.72236504555878e-06,0,0.000114339331913469,3.88463736910159e-05,1.58362782212376e-05,0,0,2.37544173318563e-06,0,0.000833570456105414,4.75088346637127e-06,7.91813911061878e-07,0.000223849996789359,5.62622109415481e-05,3.22966614727481e-05,0,4.5372750759313e-06,4.90924624858364e-05,7.91813911061878e-07,3.95906955530939e-05,0,0.000259714962828296,0.000140942876169014,0,4.5372750759313e-06,2.8131105470774e-05,4.80951158048718e-05,7.91813911061878e-07,5.54269737743315e-06,0,1.50444643101757e-05,2.83822063489015e-05,5.54269737743315e-06,3.16725564424751e-06,5.22597181300839e-05,7.76927473820319e-06,0,1.58362782212376e-06,1.81491003037252e-06,1.17969151974214e-05,1.81491003037252e-06,9.98200516704886e-06,7.91813911061878e-07,7.44113112452733e-05,1.99640103340977e-05,0.000196917738295418,0.000132488432217194,1.08894601822351e-05,1.99640103340977e-05,1.10989639117188e-06,0,2.72236504555878e-06,0,9.0745501518626e-07,1.81491003037252e-05,3.55166845175003e-05,4.80951158048718e-05,3.62982006074504e-06,1.63341902733527e-05,7.91813911061878e-07,5.54269737743315e-05,0,2.37544173318563e-06,5.44473009111756e-06,1.45192802429802e-05,7.76927473820319e-06,9.0745501518626e-07,1.58362782212376e-06,0.000179762293383797,5.43849231674223e-05,1.58362782212376e-06,3.17609255315191e-05,1.99640103340977e-05,9.98200516704886e-06,4.67170207526508e-05,1.58362782212376e-06,0,9.0745501518626e-07,0,7.91813911061878e-07
"PCSI_0105",1.23302475478522e-05,1.20884779880904e-06,2.73199602530844e-05,4.31596302082884e-06,7.59988363093636e-05,4.43141902678505e-07,2.21570951339252e-07,6.86869949151682e-06,2.21570951339252e-06,0.000833570456105414,3.31742383600002e-05,2.43728046473178e-06,0.000223849996789359,7.27726374883044e-05,2.63528820140371e-05,7.25308679285426e-07,8.22016503190149e-06,3.16846460415131e-05,2.21570951339252e-07,2.2821807987943e-05,0,0.000438165684580115,0.000168393923017832,1.32942570803551e-06,1.47479431454703e-05,2.87705776116552e-05,6.39255016192998e-05,1.32942570803551e-06,2.43728046473178e-06,0,2.59238013066925e-05,2.83822063489015e-05,1.90551018151757e-05,6.64712854017757e-07,5.0075035002671e-05,0.000197671106353961,4.43141902678505e-07,8.99578062437365e-05,2.17592603785628e-06,5.31893031475979e-06,5.07716075499798e-06,9.67078239047235e-07,1.32942570803551e-06,0.000115261427499124,3.9166668681413e-05,0.000159326139883032,0.000203811738879205,2.10339516992774e-05,9.91255195023415e-06,5.1791556249946e-06,0,1.90997952211829e-05,1.20884779880904e-06,2.41769559761809e-06,2.17592603785628e-06,4.45982845485647e-05,6.817901585283e-05,1.69238691833266e-06,1.16049388685668e-05,1.99413856205327e-06,5.96025859102589e-05,1.20884779880904e-06,8.09503348180828e-05,8.4619345916633e-06,9.67078239047235e-06,5.03529019096698e-05,1.81327169821356e-05,1.32942570803551e-06,0.000143577703159573,4.14332449999568e-05,1.55099665937477e-06,3.02211949702261e-05,1.40226344661849e-05,1.74074083028502e-05,3.21277879441916e-05,5.0961318808028e-06,7.09027044285608e-06,1.61985605040412e-05,0,5.0961318808028e-06
"PCSI_0107",5.87250379726459e-06,3.45441399839093e-07,9.01602053580034e-05,5.32439708370485e-06,1.05894280615744e-05,0,1.3663778143967e-06,1.3663778143967e-06,5.80710571118599e-06,0.000146202426140447,7.17348352558269e-06,0,0.000223849996789359,2.93625189863229e-05,2.76353119871275e-05,0,8.63603499597733e-06,9.56464470077692e-06,6.93606187862043e-06,0,3.75753898959093e-06,0.00023228422844744,8.02746965958063e-05,4.44072789678929e-06,2.8501302473598e-05,6.4060894249325e-05,6.39255016192998e-05,1.02478336079753e-06,1.19558058759712e-05,1.15886799333202e-05,2.04956672159505e-06,3.41594453599176e-06,0.000168064471170794,1.09310225151736e-05,7.54923742454178e-05,6.96267310946018e-06,4.44072789678929e-06,0.000290696880012899,3.45441399839093e-07,1.38176559935637e-06,1.38176559935637e-06,4.83617959774731e-06,2.04956672159505e-06,8.1524170362026e-05,3.97257609814957e-05,7.73788735639569e-05,0.000122631696942878,7.25426939662096e-06,4.93072694729546e-05,1.63827602575534e-06,0,9.41445086939676e-05,3.45441399839093e-07,6.90882799678187e-07,1.72720699919547e-06,0.000343218827395743,1.76175113917938e-05,1.07086833950119e-05,1.17450075945292e-05,1.12872631938267e-05,0.00021667096783772,4.33899288124141e-06,8.09503348180828e-05,5.1816209975864e-06,1.24358903942074e-05,1.63827602575534e-06,9.67235919549461e-06,8.5398613399794e-06,3.68612105794951e-05,7.08554381139183e-05,9.86779877586311e-06,5.57037267728113e-05,1.00178005953337e-05,1.20904489943683e-05,4.64568456894879e-05,4.78232235038846e-06,2.39116117519423e-06,7.25426939662096e-06,0,2.93771230095291e-05
"PCSI_0108",1.13636286157078e-06,2.27272572314155e-07,4.31817887396895e-06,1.37659437160119e-06,2.69220862768483e-05,8.03644366473082e-07,0,2.81275528265579e-06,3.81731074074714e-06,0.000361840876004505,3.31742383600002e-05,6.02733274854812e-07,0.000110681742716994,6.20454122417644e-05,8.6363577479379e-06,2.27272572314155e-07,6.81817716942466e-07,6.36888160429918e-05,2.00911091618271e-07,3.21457746589233e-06,0,0.000438165684580115,0.000287761160684722,4.01822183236541e-07,2.72727086776986e-06,4.99999659091142e-06,3.11363424070393e-05,2.61184419103752e-06,4.01822183236541e-06,3.21457746589233e-06,2.04929313450636e-05,2.83822063489015e-05,4.62095510722022e-06,2.61184419103752e-06,6.34879049513735e-05,2.61552930604226e-05,0,1.7077442787553e-05,6.81817716942466e-07,2.49999829545571e-06,2.27272572314155e-07,6.81817716942466e-07,4.01822183236541e-07,4.09090630165479e-05,4.06817904442338e-05,6.56817733987909e-05,0.000121136281043445,4.77272401859726e-06,4.5454514462831e-07,2.75318874320238e-07,0,1.70454429235616e-05,0,2.27272572314155e-07,0,1.76204079564952e-05,2.45454378099288e-05,4.5454514462831e-07,9.77272060950867e-06,4.01822183236541e-07,3.17439524756867e-05,3.63636115702648e-06,1.00455545809135e-06,2.72727086776986e-06,7.27272231405297e-06,5.56829298593496e-05,7.49999488636712e-06,1.20546654970962e-06,2.75318874320238e-07,8.25956622960713e-07,7.03188820663947e-06,8.86363032025205e-06,7.95454003099543e-06,3.86363372934064e-06,2.2301131169628e-05,2.00911091618271e-06,1.60728873294616e-06,5.45454173553973e-06,0,0
